address,tx_count,total_in,total_out,final_balance,aliases,fellow_receivers,convergence,incoming_range,outgoing_range,avg_tx,num_reports,type,notes
34b7Q3Uv1mDUWij7qEcJAwPTfot193fuya,4,42207938,42207938,0,15,2,7.5,67954804,64673729,13274892.4688,0,3,BABD-13 Tumbler
34B5y3L8vhx7KLdcRzPW9KcbM8JJv7g1az,2,12787319,12787319,0,15,15,1,80682555,26419790,18247592.6889,0,3,BABD-13 Tumbler
34bbpAxhxRJ67udzWwhfAhebvMAVKHmHZD,2,386957,386957,0,6,19,0.3158,108856245,29989990,9282260.0323,0,3,BABD-13 Tumbler
34BdC2kbRquPtMzGM7pvg6gQ8a1FBMsZWi,2,1079628,1079628,0,8,9,0.8889,879211075,156700455,77412519.25,0,3,BABD-13 Tumbler
34BFEJqSg24XK2UN6wkojdoeYarnp5Cu7F,2,1578910,1578910,0,13,0,0,93077485,15716894,10354123.2609,0,3,BABD-13 Tumbler
34bgGFQekubsFBfBhRhM88JqvuPr3dRZUG,12,129189358,129189358,0,53,38,1.3947,810641969,706906044,16877676.2487,0,3,BABD-13 Tumbler
34BH2BAzcUt373cF6DvS1TBcXsKWJGGatz,2,5247798,5247798,0,9,0,0,10411100,22550379,6292940.6667,0,3,BABD-13 Tumbler
34biYiksUS33FGnWk8VAv6BiKAquXLRf9U,2,981235,981235,0,2,2,1,55338349,27011405,9257392.7826,0,3,BABD-13 Tumbler
34Bk3gF7Qh42vM2pX1DwuUB6vG6sgLmNJ5,2,4850007,4850007,0,6,1,6,25912887,25995235,10391811.9286,0,3,BABD-13 Tumbler
34bkabbgit4UY9kGRUxhB3PiFVXoEAMeMA,2,21556497,21556497,0,4,1,4,19956497,20608877,9055282.0455,0,3,BABD-13 Tumbler
34BkCAExSLdV6rdcpxp23mHSmq5kBdgjiE,10,67982510,67982510,0,38,4,9.5,561990294,559411513,23866830.5714,0,3,BABD-13 Tumbler
34bLZf2MkRP6PJ8fE46GmoJ8ryARqHcqcE,23,445358721,445358721,0,61,16,3.8125,450412092,379580066,25291444.6138,0,3,BABD-13 Tumbler
34BN9gB3jcuM4MY94rrJZCiVzwhaFFJxQh,10,36161095,36161095,0,37,5,7.4,99910276,37832136,13780397.1975,0,3,BABD-13 Tumbler
34BRrw7nYiKByYeG8XNEAPeLXwF649jW1r,4,79780499,79780499,0,13,2,6.5,229482000,89394693,36731165.25,0,3,BABD-13 Tumbler
34BSPouSmcvCWXmM2hd9WkQ4ME1v5rgd6x,2,873416,873416,0,6,1,6,66842875,65954235,18467097.7857,0,3,BABD-13 Tumbler
34BYhpPM9hrQRZWXQeN9KcunQTMYgmF3ZJ,2,1289289,1289289,0,14,2,7,29358529,22748195,7040478.0741,0,3,BABD-13 Tumbler
34ByThTH2Kapmc8NTJ43D4RY7HCLXese1W,4,4097181,4097181,0,22,1,22,492290291,490170747,37698000.1087,0,3,BABD-13 Tumbler
34c3ivHaFWj1hgQNerjSbVEKR3TXidiFMn,6,51809016,51809016,0,29,1,29,49926520,44962809,7481717.4247,0,3,BABD-13 Tumbler
34c5dE8ey9oYPuhrDsc7ULvxY1qKaKiS8E,10,40031024,40031024,0,51,14,3.6429,40803621,41433082,12128013.6422,0,3,BABD-13 Tumbler
34C4nPFDq1qhpxpjJqk1qWz9GXhrTbDwUg,6,10758434,10758434,0,27,2,13.5,75037424,70008332,9343396.6327,0,3,BABD-13 Tumbler
34C6Q5QiDSdRyihdqfJommwVNukUqHj1RX,2,3000000,3000000,0,10,1,10,12382889,28356223,6182958.1176,0,3,BABD-13 Tumbler
34cA9ct28VSSGcHNmBCfjk2RVvRTsdosUK,8,27093648,27093648,0,38,6,6.3333,663766123,652275128,29913569.0471,0,3,BABD-13 Tumbler
34CBBKdz8YCcKCUhe6xnGFDiAcPFAdHiW1,2,206512,206512,0,3,19,0.1579,770638123,359961077,47879290.6,0,3,BABD-13 Tumbler
34CE5kHMqfgMtyMmYUzamf4mFf7ur5dHoU,2,1082307,1082307,0,10,3,3.3333,25580000,23006553,8235724.56,0,3,BABD-13 Tumbler
34cfZ3FbhzovXCZcCawV69WvckzG38E6YS,17,8349592,8349592,0,76,33,2.303,1298395683,1235560249,38525190.4439,0,3,BABD-13 Tumbler
34cGERuV5VBbod2YD8DU7mWTgvtWZw7UGN,2,17500000,17500000,0,9,1,9,25516157,18027159,8354802.6471,0,3,BABD-13 Tumbler
34CixpKo8WweDtDMduFouLoJf3AAjWdnrv,2,823060,823060,0,4,3,1.3333,22649438,23898649,7120425.4286,0,3,BABD-13 Tumbler
34CizXLA6SqtDVe6JnEcT87PW8UR5hAGQz,14,105576395,105576395,0,44,8,5.5,6415703178,6400602017,261928403.9806,0,3,BABD-13 Tumbler
34CJz7BtZvfnUyY2RxwxeLVcLu6D4eq1fX,8,40697726,40697726,0,38,1,38,110542017,56063678,17085976.52,0,3,BABD-13 Tumbler
34cQTNmvB7eTmZRDJpfArKL7T2w2CBe5ko,4,53499616,53499616,0,33,24,1.375,399976449,71648551,36020630.4819,0,3,BABD-13 Tumbler
34CQXsvASyRFnuB34Kst4NFJBw9xMp6Q9L,2,3260607,3260607,0,8,9,0.8889,32176300,18835175,12871685.8857,0,3,BABD-13 Tumbler
34CrsPbYqM3GWoW6ce1bH5dbWVhgXiGwrJ,2,8200000,8200000,0,8,0,0,19521432,20037459,6702223.5333,0,3,BABD-13 Tumbler
34CsU5RcWB8XQwaAYKCaaLqRDkcz4RjmSQ,2,768459,768459,0,13,0,0,20598972,21996049,4712077.9444,0,3,BABD-13 Tumbler
34CUe6T1mWZUMA71ZNgMZqURC4fg1CuRCk,2,880266,880266,0,14,1,14,12221561,17777575,10050230.5926,0,3,BABD-13 Tumbler
34Cvei87DLZgWHNqmAoEbEr9u7t4GzEwtY,2,636177,636177,0,10,1,10,27240000,17043808,5741291.3684,0,3,BABD-13 Tumbler
34cWvEDWhQBQvFeEQTPQHp8i4wj5iUa3hu,4,27932031,27932031,0,22,1,22,86560000,24983541,9509442.2927,0,3,BABD-13 Tumbler
34cxqwz3JYQ1wZcJXasyb3bciaKciLYTQb,44,58729276,58729276,0,183,2,91.5,425147069,85274364,11957644.7472,0,3,BABD-13 Tumbler
34CYfJAm77oV1xBzQoPv3ENPuXPen9qcb8,2,23462286,23462286,0,8,0,0,22770000,23111079,9262434.2857,0,3,BABD-13 Tumbler
34CzGcZyvW899j2AmzWWJR3n8brfj1Lsxy,6,459935106,459935106,0,15,1,15,539949112,338681161,49444515.8163,0,3,BABD-13 Tumbler
34DB7qPxToECaMjSv4H58HRipaS9KMb1Jh,2,1399613,1399613,0,12,3,4,50506639,21119316,9401499.08,0,3,BABD-13 Tumbler
34DC7BQnnNp9Qy8k9MjpJeCMGg3VpQSDTH,4,6808367,6808367,0,19,0,0,66935499,16615760,9389835.0263,0,3,BABD-13 Tumbler
34DFdHGZbvwxY16dNUyn6KbigwQ92q9qVk,2,927129,927129,0,12,6,2,21630248,20449497,8890988.0909,0,3,BABD-13 Tumbler
34DGB4sApRnhBgFceHDuRaQBgYnA36bN7R,6,26356338,26356338,0,15,5,3,323460960,181388398,27890603.0455,0,3,BABD-13 Tumbler
34dJPhvTtyfPUNxq1eHtLdvDV6gnatUXzU,4,45240868,45240868,0,12,2,6,577334727,532351847,51352110.5625,0,3,BABD-13 Tumbler
34DJRVc7KJrrLX8tbErXrGdk7tCCNAhihZ,2,13500000,13500000,0,8,8,1,14186418883,10681277651,755995407.1842,0,3,BABD-13 Tumbler
34DKRkD4EFqFqqG9sgAnsN6wyfMMv5VMXr,2,1109821,1109821,0,6,9,0.6667,75252603,21048670,16613124.2143,0,3,BABD-13 Tumbler
34Dp4Vg7PiKREP3nmKeh7ZzLY6ab5Zbr8y,2,37101882,37101882,0,7,7,1,304698345,51321925,49344142.0741,0,3,BABD-13 Tumbler
34DPFJfyvHYrdUJ7bXSSBcKEtf5rhZGW8o,8,37304184,37304184,0,38,21,1.8095,888654727,876543340,37276957.2222,0,3,BABD-13 Tumbler
34DQAUpEytGmENA8hFGcL989U5x3FiYbRp,2,997546,997546,0,3,3,1,33232000,26948371,7462777.0357,0,3,BABD-13 Tumbler
34DRLoyenjmZihUKghAER4cqGgY6Y4q7De,2,1649610,1649610,0,11,3,3.6667,30858727,24052243,8439224.913,0,3,BABD-13 Tumbler
34e59qmSydYRFbCgZuEdheQPNN5JppfbSu,4,9150099,9150099,0,15,1,15,199821097,185206491,25447113.6053,0,3,BABD-13 Tumbler
34ea8fcL1Sr6qTdre5rZDZDyUBA5QwcGcb,2,4394675,4394675,0,10,9,1.1111,85768681,19844316,16154171.1923,0,3,BABD-13 Tumbler
34ecF46UEg5uPtSDcvdGQcvrmZ2BYeJMoA,12,184754797,184754797,0,59,2,29.5,3999945000,388184146,49204224.0303,0,3,BABD-13 Tumbler
34EDtJGLPkwwMH9h3FfMAMsRav71U9k5nW,5,4652755,4652755,0,24,0,0,42184526,18646005,7799196.1429,0,3,BABD-13 Tumbler
34EGFFBgtw6ht1YeqYx3ouynGkHsu5D5mj,4,64740522,64740522,0,20,4,5,189705096,89795982,26167810.8511,0,3,BABD-13 Tumbler
34eHn7PvPHToCFt8KvBAMcitQrNgw6TiS4,4,2390236,2390236,0,24,38,0.6316,474128262,199979000,18251301.0759,0,3,BABD-13 Tumbler
34ejDCfJBwFjMS3xTiwvyLtG9eYVk3rAj6,4,93584155,93584155,0,10,4,2.5,79816000,72409784,11854835.6078,0,3,BABD-13 Tumbler
34eNbaEYXym5qhX7BcYf5cP1kLXgK8p3EE,4,3941065,3941065,0,14,7,2,847883756,266343841,33071840.807,0,3,BABD-13 Tumbler
34ePg2cLjyAbozo5EpfwBsJVTCjq3XeGKu,2,46200,46200,0,7,4,1.75,70603000,21228200,8423013.0526,0,3,BABD-13 Tumbler
34eQhTBEtaAW8dW3dwVZuh2CdZnAocL6aJ,2,4741450,4741450,0,6,0,0,148601023,23856400,19226408.1053,0,3,BABD-13 Tumbler
34eRCyLVWPaBMedzJJLbruAQjCVXgBUePA,12,105434433,105434433,0,46,24,1.9167,895905376,637317881,52498703.8712,0,3,BABD-13 Tumbler
34ETun5zXg2YbCBU56dSy5bxiozMJRrmuk,8,158694043,158694043,0,47,48,0.9792,395324582,266239022,20877670.8411,0,3,BABD-13 Tumbler
34eWc5LTn6M92Guq4C6HPzXTVqpxZwCzP2,2,4228900,4228900,0,7,0,0,35874200,15946454,7057225.25,0,3,BABD-13 Tumbler
34ezZgxYo6zkhNxHikkeyKBkh1XR8gCcyx,4,1470649,1470649,0,19,1,19,459787000,93267994,27538185.0526,0,3,BABD-13 Tumbler
34F8v5tc68PjtxdmfotkVpST9DkWWyX79q,8,11577119,11577119,0,21,0,0,119919000,21913652,12949803.9074,0,3,BABD-13 Tumbler
34faPuuQpYhPvHhsdvQ7bF9HU8PyYJTBtM,2,1270528,1270528,0,4,2,2,12254205,23497210,8770245.75,0,3,BABD-13 Tumbler
34FBnkch4yv6mu6bxhaPwWEuJi41v2W7aV,2,984138,984138,0,10,2,5,24972865,20057839,6319560.0333,0,3,BABD-13 Tumbler
34fe62HJEVy1bwmM57XT77ww88MHSRmAHe,2,1588722,1588722,0,6,3,2,85901000,18880220,13513422.3636,0,3,BABD-13 Tumbler
34FF9Ba6iykCmgfYEY3KUrnocCamb3BCfh,4,111223996,111223996,0,31,0,0,171185782,117222637,25782899.717,0,3,BABD-13 Tumbler
34fiuYPDu4pGfX8d4UxeqrGvq34tGYc35Z,2,1054020,1054020,0,2,0,0,63945980,15528773,13653508.1,0,3,BABD-13 Tumbler
34FPe8ygBLw89fp3xawzzPFVa74KmrZMpd,6,30785696,30785696,0,29,19,1.5263,58962903,29271696,7005628.2737,0,3,BABD-13 Tumbler
34FrT88ENiszg15Qv7ZXUq7Kxf9owXgDyr,2,1066473,1066473,0,7,7,1,99800000,20713324,13381945.0357,0,3,BABD-13 Tumbler
34fTTsR4rfTkKzCunZR5Xbxwz7aVs3zJch,2,342374,342374,0,13,0,0,18612378,22320171,4801277.7222,0,3,BABD-13 Tumbler
34ftyiiYfXAuh96X22yMjk4WzYPxB3bbPZ,10,101141668,101141668,0,46,22,2.0909,167967775,152794235,21422786.4748,0,3,BABD-13 Tumbler
34FvASWfr2C5An6U16X3UozhDHZ3bHRmjx,4,6502816,6502816,0,13,1,13,27166974,22410159,8072842.037,0,3,BABD-13 Tumbler
34fytUn6vL2uMZUg1HdxHBctv3kZjhyjKr,6,86498600,86498600,0,28,3,9.3333,199782414,199465227,25713593.2105,0,3,BABD-13 Tumbler
34g3L8dKACacRZKmVpD3qUcu3qQ5MrtMzL,7,2026285,2026285,0,36,5,7.2,17685080,26281885,4763315.9828,0,3,BABD-13 Tumbler
34g5H6gMSsuiLqWw8NtihivmrL7Evczpkd,2,21214187,21214187,0,17,10,1.7,359172560,149841778,36027185.225,0,3,BABD-13 Tumbler
34g5PZ6zV24L6BBb4sd57EDfdhYHCErPBB,2,839101,839101,0,6,0,0,19721354,20303952,7175862.25,0,3,BABD-13 Tumbler
34G87PkwBNfY19Ei3cU9vqYpi8ZmErSnqE,2,3149318,3149318,0,17,9,1.8889,150191515,19381528,12692700.3438,0,3,BABD-13 Tumbler
34Gc8Dm7wp9VyTuAZQGXckrycbm5dzqtFF,10,78212042,78212042,0,33,26,1.2692,6320089604,6264386972,115021400.2963,0,3,BABD-13 Tumbler
34GcejaPLmsR46zYDFNEkLmmCBvxQF5Zcy,17,4007400702,4007400702,0,60,7,8.5714,3843693678,3843626550,262750055.0234,0,3,BABD-13 Tumbler
34gCzUnTAEqBE6QesrCpQd5N3XuFCV5u4b,6,74183263,74183263,0,23,1,23,39989025,39051852,8155298.3333,0,3,BABD-13 Tumbler
34GDsX857iDx27KS4UBzgkLa4KQswkD36v,2,1040270,1040270,0,8,5,1.6,60072550,20320668,9235926.0968,0,3,BABD-13 Tumbler
34gDtViWH7ymE6JLLTzCAaUqoYCx4rPThh,14,201895953,201895953,0,57,24,2.375,714691274,508383104,36304568.3922,0,3,BABD-13 Tumbler
34GFuX4oy2r3vps8TKqoS4y5Uv4jxvx56n,10,287637990,287637990,0,40,7,5.7143,4197509130,558018133,59113933.4141,0,3,BABD-13 Tumbler
34GGHepBcFQHqFuznakkAk8w5udXVDC4uc,2,1262081,1262081,0,5,2,2.5,136328666,23597381,15943836.2,0,3,BABD-13 Tumbler
34ggZ3L51SsSQtcS2GVcGX5FUJYQvyrQyF,6,27089388,27089388,0,33,12,2.75,508186281,299422860,24215150.2933,0,3,BABD-13 Tumbler
34Gir4Ntoy6AHRCroQDF4MRZd4cfBKrUSa,2,980802,980802,0,4,9,0.4444,181879477,29612488,22726705.8966,0,3,BABD-13 Tumbler
34Gm7kCDsY3VYEuYdWyK45GYuXGYsxkS2u,2,1215000,1215000,0,9,6,1.5,2499029206,2466777467,232865183.9091,0,3,BABD-13 Tumbler
34gNynBqX8x7TJzr6CcTspv7Boisa3Z14C,2,12683199,12683199,0,14,9,1.5556,125049488,16013951,15323362.8611,0,3,BABD-13 Tumbler
34GsPAzQhmrZm7kzAksXtbUQFY1nuiQp6z,4,3635150,3635150,0,17,0,0,25512704,26542559,6568797.8333,0,3,BABD-13 Tumbler
34GTp2END7qFP7tbJXifwkd2uST6zUM1Yq,4,55454375,55454375,0,8,1,8,532454687,476987613,44657551,0,3,BABD-13 Tumbler
34gTRDUBQPKFzuhQ7afnxqHQmeHNvhNYTs,2,3423849,3423849,0,14,9,1.5556,16867098,19586934,14107040.9778,0,3,BABD-13 Tumbler
34gVoZNKcCNUNk995JtMz4FX6ug2srJ9ve,4,9799534,9799534,0,15,2,7.5,60999282,26987246,10660019.9412,0,3,BABD-13 Tumbler
34Gw7byX7smA9Z7K7JxrhkgEtrpv44SHAn,2,27395243,27395243,0,14,0,0,99922986,80515412,36521283,0,3,BABD-13 Tumbler
34GwquC88x48NAf6o76B2h5ZV9b8EahQR1,2,96350000,96350000,0,5,1,5,96136984,96327752,27002071.5625,0,3,BABD-13 Tumbler
34gyeJr3pWXrNX22dZxvfZ4ZHd29hcoSTU,2,25600000,25600000,0,6,1,6,25051597,25082154,11317149,0,3,BABD-13 Tumbler
34gzHFVwtnmciLuWmkZauXPpVu6kamYxAV,2,1148392,1148392,0,9,2,4.5,18389657,22222171,7348000.12,0,3,BABD-13 Tumbler
34h8GVwAnYwjfVQJHLSuGhHMmWEVFqfmL9,2,1799987592,1799987592,0,1,1,1,1789987592,1795380345,499046981.125,0,3,BABD-13 Tumbler
34H35WCgHCoZT1Yjo4EwhiDqdbMnGYbFPX,2,975974,975974,0,12,7,1.7143,118334895,24019703,17933559.4167,0,3,BABD-13 Tumbler
34Hd449thwAPN1eXdcSfGAim7z3C8u9QQh,4,12402480,12402480,0,9,4,2.25,361325147,21039734,22813292.9821,0,3,BABD-13 Tumbler
34hEeZUudMbgmBtxeHJz1SASoRRe4RUj7R,2,6926329,6926329,0,9,1,9,61810535,17835241,10323558.7222,0,3,BABD-13 Tumbler
34HfQUSGsFXzFCXmTPFnTQWLtXsWWkNpQs,2,1590648,1590648,0,3,3,1,59451051,19962472,15205583.3333,0,3,BABD-13 Tumbler
34hgxekLAKAXh72pGAYVKFiYnNH5d3v3p6,4,11955400,11955400,0,15,1,15,168897564,35397339,18198121.9737,0,3,BABD-13 Tumbler
34hipESXEuzzvqA1Eq3gDHXsjrBSBMViYk,4,8907154,8907154,0,13,14,0.9286,379654439,199120000,23459494.4468,0,3,BABD-13 Tumbler
34HkVJTQUuXjNh9wTeyKsSUXzjwEwbbybw,2,1102295,1102295,0,19,3,6.3333,110839187,146620025,40414826.0488,0,3,BABD-13 Tumbler
34hKZ1PAAB2S2eJ4vrykZSDKgZQ72KvKJi,2,2712102,2712102,0,2,8,0.25,137635367,16390420,23341735.7895,0,3,BABD-13 Tumbler
34hQU5FCoFyL36HfyHc4cBu8YoizgQDoLq,2,1659541,1659541,0,3,19,0.1579,179600513,43196358,14754334.5806,0,3,BABD-13 Tumbler
34hRpMDsBCpB8DgNtvYiMRfN3Gz2koQf9B,2,1484868,1484868,0,7,0,0,19109214,19216340,7915146.5,0,3,BABD-13 Tumbler
34hwSzPSuYX84QohVbU2AL5EvPHydoU6cZ,2,1491725,1491725,0,7,3,2.3333,23924488,22222171,7640609.48,0,3,BABD-13 Tumbler
34i6gquqMgpa1LVwAQZhmhjADso7oy7rDy,2,2000000,2000000,0,13,1,13,11133648,26504942,5715848.1,0,3,BABD-13 Tumbler
34iECQ2Vt4LHt4EtRimMaAYvcjJAh63Pkn,2,38532892,38532892,0,15,0,0,106061441,156147041,60195507.8929,0,3,BABD-13 Tumbler
34iiCF1m71p4pKiw6FRRybqUiuu6sV9gjN,2,1663120,1663120,0,6,19,0.3158,1022674052,1801661593,114831040.2791,0,3,BABD-13 Tumbler
34ikDyMbHJkSyWuJyULQqvqgdzyAH2DgcD,8,25464848,25464848,0,40,12,3.3333,353157130,161778768,18452214.121,0,3,BABD-13 Tumbler
34iNVXujYQaPtYgRG6AVreAGThkypvyurv,2,989503,989503,0,6,9,0.6667,499010497,88297088,44995950.84,0,3,BABD-13 Tumbler
34iTCJriHqLyYJ3gZF9vaQPMecHLfKu5qz,4,3975695,3975695,0,28,1,28,55411383,20881643,6708733.3778,0,3,BABD-13 Tumbler
34iVWNu93DixUy4DabKYVX21wWc5kHbBs3,2,1288823,1288823,0,3,2,1.5,57947703,23876667,10140303,0,3,BABD-13 Tumbler
34iy3TbdZC1NbT3oeHRCWeim4azTEyuu8i,4,18017266,18017266,0,14,10,1.4,150374575,21823481,15744524.8909,0,3,BABD-13 Tumbler
34J4HDXsBwRs2sQFP7pMEMHa2TzutyTn6Q,2,700000,700000,0,8,1,8,22762286,23634560,6556966.8,0,3,BABD-13 Tumbler
34JcNRj9kGT4TcbAdqzkwtvEAzQwXLDSQD,6,17049726,17049726,0,27,20,1.35,2322956090,343557761,41605949.0426,0,3,BABD-13 Tumbler
34je2KZB85rRZQvqZsL3hPSirQEiyEybaE,2,74500,74500,0,7,4,1.75,84131400,16493907,9402495.8571,0,3,BABD-13 Tumbler
34Jho7yocQ62SteLhc7REvuPLEZqBiVXKu,2,4081419,4081419,0,1,9,0.1111,360500407,54182022,47664657.7826,0,3,BABD-13 Tumbler
34jLzcjdyRFDxBNCk9r1Tk7XpPnAQGHyGd,2,32195157,32195157,0,6,0,0,43887885,30154865,12838716.3913,0,3,BABD-13 Tumbler
34jN1RAspdYwKuXoanbA72jAXrZ4bKfNk7,4,27750561,27750561,0,18,2,9,82915939,29541962,10383750.0714,0,3,BABD-13 Tumbler
34jnn15j6dgVg4DgCfrJpz9trzfaMaxejb,2,111900000,111900000,0,1,1,1,111503610,111895606,34495323.6154,0,3,BABD-13 Tumbler
34js61QWQT5qQjF97xp5iRpr5ntvfVR7cK,2,2353634,2353634,0,8,1,8,48241102,14373131,8129373,0,3,BABD-13 Tumbler
34Jtdh8YTXrCTzvaE2pE1oFyFdnoZFDavp,2,1865144,1865144,0,6,0,0,18933373,15573926,8287071.5385,0,3,BABD-13 Tumbler
34Jwm11HMm86fX9GMAxzy2x7FYSBpF6SXM,2,1202714,1202714,0,9,2,4.5,12554226,23470964,7395374.125,0,3,BABD-13 Tumbler
34KasTVwwwF6yKgvA2j63WYvp3p7BdGeTf,6,13166688,13166688,0,45,0,0,88943238,108964355,18215925.5783,0,3,BABD-13 Tumbler
34kbgjGjirCKDrG18vFYxf3uzs8E3q5uxf,2,1241568,1241568,0,12,2,6,29022732,26177178,8276795.9286,0,3,BABD-13 Tumbler
34kgeEJsMxe3Uf318xi5QSZUFFjeAhDjov,2,3635659,3635659,0,10,0,0,2499920000,26849742,76708515.4706,0,3,BABD-13 Tumbler
34KhJrjXFoVPTWn4YYrhWrQRdKeicm33rs,10,7380000,7380000,0,59,15,3.9333,501416585,99420473,18762484.0083,0,3,BABD-13 Tumbler
34KhWztuoaa2B2kvVWPEG6tGXiyPntngGN,2,14054813,14054813,0,12,1,12,27627950,18600577,8186131.1905,0,3,BABD-13 Tumbler
34kj8w4iqKUXygR64zS2ansQmADAiSUurP,11,10923600,10923600,0,38,17,2.2353,4025958829,1836493548,83651630.844,0,3,BABD-13 Tumbler
34KjSX5rG6yUwteC6SAEbKYWmCucCAXoW5,10,53536748,53536748,0,58,31,1.871,7928098138,7636990642,215234233.3415,0,3,BABD-13 Tumbler
34kknv2tUnYxxM2ihVtTLUQfGFGAJQvSkd,4,49482827,49482827,0,13,1,13,504716513,502569747,28112309.6852,0,3,BABD-13 Tumbler
34KM8jaVqd2hxvoWQvyYXNiVdR6dGuyK2R,2,2970000,2970000,0,15,1,15,9367004,20310430,4169639.4545,0,3,BABD-13 Tumbler
34kMAF8jwYUWLvLriuXFqMC82CcnhRdN1g,2,606972,606972,0,13,2,6.5,599468199,597605404,64251388.3,0,3,BABD-13 Tumbler
34kPspMxJ3VKMC5eqAyV4FM1EbP3QuK88N,2,206607,206607,0,3,0,0,69483393,18482748,13112349.2727,0,3,BABD-13 Tumbler
34kSLvXWh5rKwjUR4c2ApGRXPHbdqM8ywV,2,1419560,1419560,0,8,9,0.8889,63121241,19689916,16809750.5769,0,3,BABD-13 Tumbler
34kujScRMuwU35SQg4BE2EbcScSnAS16pu,14,67870462,67870462,0,67,2,33.5,1421377073,1412643805,31969910.5041,0,3,BABD-13 Tumbler
34KzNGTGpu31PzyaXamWbHXxAWGdiFwpRL,2,127869,127869,0,12,0,0,99872131,15818448,11079276.3913,0,3,BABD-13 Tumbler
34kZZoxrsjTyYiEd1AKe31YnLCXxnjJtbc,4,15611765,15611765,0,15,2,7.5,111120750,17408878,12298231.4167,0,3,BABD-13 Tumbler
34L6s1EAtLu9mpwUc9Yn646gztvKNYdZpx,6,17722952,17722952,0,43,2,21.5,175690188,92787898,10539323.4946,0,3,BABD-13 Tumbler
34L9apV9gSwSwR6cTCuuM3XXLTih1uniSa,2,5696738,5696738,0,6,9,0.6667,306623000,38180662,34284591.8696,0,3,BABD-13 Tumbler
34L34UZyw9yd3mvQM6nvAseKtDMpYurdyF,2,1512818,1512818,0,6,6,1,34543717,15668179,13425530.68,0,3,BABD-13 Tumbler
34LBkgSTsi9fhjfkLNaPthe1Crot8dqZ5V,2,15272086,15272086,0,3,0,0,486709691,89095488,69099063.4667,0,3,BABD-13 Tumbler
34LfaAFZqRUYq2iNG9hRqX6RGcPT3fBohU,2,1106948,1106948,0,9,5,1.8,84191657,27277707,13094061.6,0,3,BABD-13 Tumbler
34LFMfB2pzYXNVnKpCfMoiYGiuCsu7Prx4,2,15111891,15111891,0,14,0,0,15072112,5303069,5569659.6,0,3,BABD-13 Tumbler
34LfPk3r3nRfrb2yKK1Hr4SzkCZJMeLmmQ,4,35724811,35724811,0,30,23,1.3043,9793496359,7700253056,286474878.8219,0,3,BABD-13 Tumbler
34LsUSMZMevmruTmdH3efpSXrEY5Qqm34w,7,122448115,122448115,0,39,1,39,66639869,192973799,19852942.6977,0,3,BABD-13 Tumbler
34Lu4cujFuux1oEn7AfmvpQsoTznPqqheq,4,20760284,20760284,0,12,10,1.2,2617658185,2255265517,140505331.2558,0,3,BABD-13 Tumbler
34m2khvKiyKnXfUv7ZoQQ5UbLefYRWfBm3,2,1373596,1373596,0,4,6,0.6667,98826404,20384782,14393192.0952,0,3,BABD-13 Tumbler
34m25WA1qQ4epXvLzyLCgc5AaV5aa2879m,2,14800000,14800000,0,16,0,0,14790000,26539953,4446805.1481,0,3,BABD-13 Tumbler
34M62Zn3xzngCRP8MzEKoA28hKFj4VwPzS,10,110733798,110733798,0,46,24,1.9167,2435209945,2441226971,79635438.1316,0,3,BABD-13 Tumbler
34mbptvnDQinVpDndKxi42KMHvc7NRdWcK,2,1276863,1276863,0,5,2,2.5,27672068,22094539,8139596.4545,0,3,BABD-13 Tumbler
34MbUDnqV8jQzSmN4vFWos9eTx8Y6zsv1Q,9,12905429,12905429,0,31,32,0.9688,66222735,21460402,5745188.88,0,3,BABD-13 Tumbler
34MEHG75QLA9ZotExUomcV5U9diYMp347f,2,1483465,1483465,0,5,3,1.6667,60590622,25130677,14753545.3333,0,3,BABD-13 Tumbler
34MEq7XXCJRFn9yuZ7JJo2feVtd7HuPiPq,2,939569,939569,0,1,2,0.5,42463809,25266074,9950743.0588,0,3,BABD-13 Tumbler
34mFE8V6V92KgDoGV9CcWQorm6gNm68gyG,2,22829985,22829985,0,7,0,0,44958430,6536987,13410733.3571,0,3,BABD-13 Tumbler
34mFyjexBGTarpHPVY1R3TVKodv4UAohcT,2,1804867,1804867,0,6,1,6,24968454,16574556,10327316.3529,0,3,BABD-13 Tumbler
34mHiraBjAqaeJoZW8sXVBozePt3H9McUp,2,13185100,13185100,0,7,17,0.4118,317490001,1098958644,188267860.8049,0,3,BABD-13 Tumbler
34mK91SjYNUmmbU8JxZSRj74kFxVnGtdTq,2,927472,927472,0,10,4,2.5,58478412,20960814,7369435.5333,0,3,BABD-13 Tumbler
34MKAweeUas68cpn1TDdCDXAodF9mPmTee,2,2500000,2500000,0,15,11,1.3636,499560271,999025000,68153894.5143,0,3,BABD-13 Tumbler
34MKETq33Cw6ayFyShwjjcnRRrkY2QzB7v,2,996012,996012,0,10,4,2.5,18551579,16629744,6843510.4571,0,3,BABD-13 Tumbler
34MKZLd7ACpRhoA2uMnoFmyn8JzPu1sXdi,2,5385000,5385000,0,6,19,0.3158,1078921921,999531418,104405354.1556,0,3,BABD-13 Tumbler
34mmrJW2wcz72bRRSybd5Xp6XbciAY7qPq,2,81992986,81992986,0,11,0,0,143998800,190346309,89939561.0833,0,3,BABD-13 Tumbler
34mQwEUoMGw6irnpH95NWJ7SQFxtW9UAUy,2,1023417,1023417,0,10,6,1.6667,82072935,23721498,10748667.4815,0,3,BABD-13 Tumbler
